Product Code,Short Description,MfrPartNum,Barcode,Type
XR85003,XEROX TONER CART STD CAP BLACK 106R01630,106R01630,95205850031,original
XR84970,XEROX TONER CART STD CAP CYAN 106R01591,106R01591,95205849707,original
XR85000,XEROX TONER CART STD CAP CYAN 106R01627,106R01627,95205850000,original
XR84971,XEROX TONER CART STD CAP MAG 106R01592,106R01592,95205849714,original
XR85001,XEROX TONER CART STD CAP MAG 106R01628,106R01628,95205850017,original
XR84972,XEROX TONER CART STD CAP YLLW 106R01593,106R01593,95205849721,original
XR85002,XEROX TONER CART STD CAP YLLW 106R01629,106R01629,95205850024,original
XR76461,XEROX TONER CARTRIDGE BLACK 106R01533,106R01533,95205764611,original
XR27533,XEROX TONER CARTRIDGE BLACK LC802,LC802,3425160275339,original
XR3R00606,XEROX TONER CARTRIDGE HIGH CAPACITY BLK,013R00606,95205136067,original
XR76463,XEROX TONER CARTRIDGE HIGH CAPACITY BLK,106R01535,95205764635,original
XR9R00746,XEROX TONER CARTRIDGE STD CAPACITY BLK,109R00746,95205048414,original
XR38487,XEROX WASTE CARTRIDGE 108R00575,108R00575,95205384871,original
XR75208,XEROX WASTE CARTRIDGE 108R00865,108R00865,95205752083,original
XR82941,XEROX WC 4150 STAPLE REFILLS,008R12941,95205829419,original
XR3R00621,XEROX WC PE220 TONER KIT CART 3000PP BLK,013R00621,95205136210,original
XR13673,XEROX WC PRO 165/175 XEROGRAPHIC MODULE,113R00673,95205136739,original
XR90634,XEROX WC PRO 55/45/35 FUSER MODULE 50HZ,109R00634,95205906349,original
XR56118,XEROX WORKCENTRE 123/128 TONER BLK,006R01182,95205611823,original
XR3R00625,XEROX WORKCENTRE 3115/3119 TONER BLK,013R00625,95205136258,original
XR6R01278,XEROX WORKCENTRE 4118 LASER TONER BLK,006R01278,95205612783,original
XR13R553,XEROX XE60 DRUM UNIT 3R95440 013R00553,013R00553,95205135534,original
OB01117,QCONNECT PB 793-5 INKJET CART BLUE,793-5,5021839011178,compatibles
OB01116,QCONNECT PB 797-0 INKJET CART BLUE,797-0,5021839011161,compatibles
OB01125,QCONNECT NP IJ 30239 INKJET CART RED,30239,5021839011253,compatibles
OB01123,QCONNECT NP IJ 300206 INKJET CART RED,300206,5021839011239,compatibles
OB01124,QCONNECT NP IJ 300208 INKJET CART RED,300208,5021839011246,compatibles
OB01126,QCONNECT NP IS 300620 INKJET CART BLUE,300620,5021839011260,compatibles
OB01127,QCONNECT NP IS 300621 INKJET CART BLUE,300621,5021839011277,compatibles
OB01129,QCONNECT NP IS 300842 CART BLUE HY,300842,5021839011291,compatibles
OB2347133,QCONNECT LEXMARK OPTRA S1250 CART 182925,1382625,5021839001803,compatibles
OB02317,QCONN OKI C3520 TNR CART BLK HIGH YIELD,43459324,5021839023171,compatibles
OB00926,QCONNECT OKI C5650/5750 TNR BLK 438,43865708,5021839009267,compatibles
OB00929,QCONNECT OKI C5650/5750 TNR YLW 438,43872305,5021839009298,compatibles
OB00928,QCONNECT OKI C5650/5750 TNR MAG 438,43872306,5021839009281,compatibles
OB00927,QCONNECT OKI C5650/5750 TNR CYN 438,43872307,5021839009274,compatibles
OB02428,QCONNECT OKI 43979102 TONER CART BLACK,43979102,5021839024284,compatibles
OB02324,QCONN OKI B430/B440 TR CAR BLK HGH YELD,43979202,5021839023249,compatibles
OB02354,QCONNECT OKI 44469704 TONER CART YLW,44469704,5021839023546,compatibles
OB02353,QCONNECT OKI 44469705 TONER CART MAG,44469705,5021839023539,compatibles
OB02352,QCONNECT OKI 44469706 TONER CART CYAN,44469706,5021839023522,compatibles
OB02351,QCONNECT OKI 44469803 TONER CART BLACK,44469803,5021839023515,compatibles
OB83356,OB PRINTRONICS P300 FAB RIBB 1060FN,1060FN,5022644106066,compatibles
OB01614,QCONNECT KODAK 10C INKJET CART COL,10C,5021839016142,compatibles
OB00317,QCONNECT LEXMARK 10N0016 INKJET CART BLK,10N0016,5021839003173,compatibles
OB10N0017,QCONNECT LEXMARK 10N0017 INKJET CART BLK,10N0017,5021839009014,compatibles
OB00318,QCONNECT LEXMARK 10N0026  IJET CRT C/M/Y,10N0026,5021839003180,compatibles
OB10N0027,QCONNECT LEXMARK 10N0227 INJET CRT C/M/Y,10N0227,5021839009021,compatibles
OB01613,QCONNECT KODAK 10XL INKJET CART BLK,10XL,5021839016135,compatibles
OB01615,QCONNECT KODAK 10XL/10C IJET CRT B/C/M/Y,10XL/10C,5021839016159,compatibles
OB00128,QCONNECT LEXMARK 12A1970 INKJET CART BLK,12A1970,5021839001285,compatibles
OB83363,QCONNECT LEXMARK T630/T634 TNR CARTA7362,12A7362,5021839183967,compatibles
OB02321,QCONNECT LEXMK E330/E340 DRUM UNIT BLK,12A8302,5021839023218,compatibles
OB00124,QCONNECT LEXMARK 13400HC INKJET CART BLK,13400HC,5021839001247,compatibles
OB00316,QCONNECT LEXMARK 15M0120 INJET CRT C/M/Y,15M0120,5021839003166,compatibles
OB00130,QCONNECT LEXMARK 17G0050 INKJET CART BLK,17G0050,5021839001308,compatibles
OB18C0034E,QCONNECT LEXMARK 18C0034E INKJETCART BLK,18C0034E,5021839009038,compatibles
OB18C0035E,QCONNECT LEXMARK 18C0035E IJET CRT C/M/Y,18C0035E,5021839009045,compatibles
OB18C0781E,QCONNECT LEXMARK 18C0781E IJET CRT C/M/Y,18C0781E,5021839009052,compatibles
OB00319,QCONNECT LEXMARK 18L0032 INKJET CART BLK,18L0032,5021839003197,compatibles
OB18Y0144E,QCONNECT LEXMARK 18Y0144E INKJET CRT BLK,18Y0144E,5021839021733,compatibles
TNT22660,COMP HONEYWELL FABRIC RIBB BLK 2266DN,2266DN,5022644297627,compatibles
TNT24773,COMPATIB EPSON LQ800/MX80 BLK,2273/2477DNBK,5022644247738,compatibles
TNT23630,COMP EPSON ERC09 HX20 REINK FAB RIBB BLK,2363RN,5022644297825,compatibles
TNT23840,COMP FUJITSU FABRIC RIBBON BLACK 2384DN,2384DN,5022644238422,compatibles
TNT24940,COMP EPSON ERC35 FAB BLACK RIBB 2494FN,2494FN,5022644249428,compatibles
TNT24942,COMPATIB EPSON ERC35/SIEMENS BLK,2494FNBK,5022644249428,compatibles
TNT24948,COMPATIB EPSON ERC35/SIEMENS 50 PURP,2494FNPU,5022644249480,compatibles
TNT25050,COMP MEMOREX NYLON FAB RIBB BLK 2505FN,2505FN,5022644250523,compatibles
TNT25140,COMP FUJITSU FABRIC RIBBON BLACK 2514DN,2514DN,5022644251469,compatibles
TNT25170,COMP STAR SP200 RIBBON PURPLE 2517FN-S,2517FN-S,5022644251780,compatibles
TNT25290,COMP EPSON ERC38 BLACK/RED RIBBON,2529FN/BLACK-RE,5022644249770,compatibles
TNT25440,COMP EPSON ABRIC EPOS RIBBON BLK 2544FN,2544FN,5022644254422,compatibles
TNT28327,COMP EPSON ERC23 FAB RIBB BLK/RD 2832FN,2832FN,5022644283279,compatibles
TNT28328,COMPATIB EPSON ERC23 PURP 2832FNPU,2832FNPU,5022644283286,compatibles
TNT28744,COMP OKI RE-INKING RIBBON BLACK 2874RD,2874RD,5022644287444,compatibles
TNT28843,COMP EPSON DFX5000 FAB RIBB BLK 2884FN,2884FN,5022644288434,compatibles
COM83324,COMPATIBLE SWIFT 24 BK BLACK 2939DN,2939DN,5022644293933,compatibles
TNT29662,COMPATIB EPSON ERC31 BLK 2966FNBK,2966FNBK,5022644296620,compatibles
TNT29668,COMPATIB EPSON ERC31 PURP 2966FNPU,2966FNPU,5022644296682,compatibles
TNT29740,COMP BROTHER SR402 RIBBON PURPLE 2974FN,2974FN,5022644297481,compatibles
TNT29928,COMPATIB EPSON ERC32 PURP 2992PUR,2992FNPU,5022644299287,compatibles
TNT29980,COMP IBM RIBBON RE-INKER BLACK 2998RNBLK,2998RNBLK,5022644299829,compatibles
OB1573115,QCONNECT DELL M5200N TNR CART BLK  E BLK,310-4133,5031935484400,compatibles
OB1573619,QCONNECT DELL W5300N TNR CART BLK  E BLK,310-4587,5021839012090,compatibles
OB2304526,QCONNECT DELL P1700 TNR CART BLK 23,310-5401,5021839006198,compatibles
OB00118,QCONNECT HP NO26 51626A INKJET CART BLK,51626A,5021839001186,compatibles
OB00116,QCONNECT HP NO45 51645A INKJET CART BLK,51645A,5021839001162,compatibles
OB00053,QCONNECT HP NO49 51649A INKJET CRT C/M/Y,51649A,5021839000530,compatibles
OB2304326,QCONNECT DELL S2500 TNR CART BLK 23326,593-10023,5021839012403,compatibles
OB10094,QCONNECT DELL 1100 TNR CART BLK,593-10109 ,5021839016715,compatibles
OB10214,QCONNECT DELL 3110 TNR CART CYN,593-10166,5021839016777,compatibles
OB10215,QCONNECT DELL 3110 TNR CART MAG,593-10167,5021839016784,compatibles
OB10216,QCONNECT DELL 3110 TNR CART YLW,593-10168,5021839016791,compatibles
OB10217,QCONNECT DELL 3110 TNR CART BLK,593-10169,5021839016760,compatibles
OB10218,QCONNECT DELL 3110 TNR CART HY BLK K,593-10170,5021839016807,compatibles
OB10219,QCONNECT DELL 3110 TNR CART HY CYN N,593-10171,5021839016814,compatibles
OB10222,QCONNECT DELL 3110 TNR CART HY MAG G,593-10172,5021839016821,compatibles
OB10221,QCONNECT DELL 3110 TNR CART HY YLW W,593-10173,5021839016838,compatibles
OB10258,QCONNECT DELL 1320 TNR CART HY BLK K,593-10258,5021839016722,compatibles
OB10259,QCONNECT DELL 1320 TNR CART HY CYN N,593-10259,5021839016739,compatibles
OB10260,QCONNECT DELL 1320 TNR CART HY YELLOW,593-10260,5021839016746,compatibles
OB10261,QCONNECT DELL 1320 TNR CART HY MAGENTA,593-10261,5021839016753,compatibles
OB10289,QCONNECT DELL 3130CN DE20K TNR HY BBLK,593-10289,5021839023003,compatibles
OB10290,QCONNECT DELL 3130CN DE21C TNR HY CCYN,593-10290,5021839023010,compatibles
OB10291,QCONNECT DELL 3130CN DE22Y TNR HY YYLW,593-10291,5021839023034,compatibles
OB10292,QCONNECT DELL 3130CN DE23M TNR HY MMAG,593-10292,5021839023027,compatibles
OB10334,QCONNECT DELL 2330 TNR CART HY BLK K,593-10334,5021839016906,compatibles
OB01119,QCONNECT PB 620-1RN INKJET CART BLUE,620-1RN,5021839011192,compatibles
OB83365,QCONNECT LEXMARK T640 TNR BLK 0064016HE,64036HE,5021839006259,compatibles
OB01122,QCONNECT PB 765-9RN INKJET CART,765-9RN,5021839011222,compatibles
OB01118,QCONNECT PB 766-E INKJET CART RED,766-E,5021839011185,compatibles
OB01121,QCONNECT PB 767-8RN INKJET CART BLUE,767-8RN,5021839011215,compatibles
OB00157,QCONNECT HP LJET 4P LSR TNR BLK 92274A,92274A,5021839001575,compatibles
OB00150,QCONNECT HP LJET 4 TNR CART BLK 922298A,92298A,5021839001506,compatibles
OB00149,QCONNECT HP LJET 4 TNR CART HY 9229X,92298X,5021839001506,compatibles
OB01120,QCONNECT PB B795014 INKJET CART RED PK2,B795014,5021839011208,compatibles
OB00032,QCONNECT CANON BC-02  INKJET CART BLK,BC-02,5021839000325,compatibles
OB00023,QCONNECT CANON BX3 INKJET CART BLK,BX3,5021839000233,compatibles
OB00132,QCONNECT HP NO23 C1823D INKJET CRT C/M/Y,C1823D,5021839001322,compatibles
OB00159,QCONNECT HP LJET 5L/6L TNR BLK C3903906A,C3903906A,5021839001599,compatibles
OB00160,QCONNECT HP LJET 5P TNR CART BLK C3903A,C3903A,5021839001605,compatibles
OB00161,QCONNECT HP LJET MOP 8000 TNR BLK C909A,C3909A,5021839001612,compatibles
OB00145,QCONNECT HP LJET TNR CART BLK C4092092A,C4092A,5021839001452,compatibles
OB00148,QCONNECT HP LJET 2100 TNR BLK C4096096A,C4096A,5021839013592,compatibles
OB83359,QCONNECT HP LJET TNR CART HY BLK C44127X,C4127X,5021839001513,compatibles
OB00166,QCONNECT HP LJET 5000 TNR BLK C41294129X,C4129X,5021839001667,compatibles
OB00167,QCONNECT HP LJET 8100/ MOP320 TNR B4182X,C4182X,5021839001674,compatibles
OB00479,QCONNECT HP NO11 C4836A INKJET CART CYAN,C4836A,5021839004828,compatibles
OB00481,QCONNECT HP NO11 C4837A INKJET CART MAG,C4837A,5021839004811,compatibles
OB00480,QCONNECT HP NO11 C4838A INKJET CART YLW,C4838A,5021839004804,compatibles
OB00482,QCONNECT HP NO10 C4844A INKJET CART BLK,C4844A,5021839004798,compatibles
OBC4906AE,QCONNECT HP NO940 C4906AE IJET CRT BK HY,C4906AE,5021839016166,compatibles
OBC4907AE,QCONNECT HP NO940 C4907AE IJET CRT CY HY,C4907AE,5021839016173,compatibles
OBC4908AE,QCONNECT HP NO940 C4908AE IJET CRT MG HY,C4908AE,5021839016180,compatibles
OBC4909AE,QCONNECT HP NO940 C4909AE IJET CRT YL HY,C4909AE,5021839016197,compatibles
OB02348,QCONNECT LEXMARK C540H1CG TNR HY CYN,C540H1CG,5021839023485,compatibles
OB02347,QCONNECT LEXMARK C540H1KG TNR HY BLK,C540H1KG,5021839023478,compatibles
OB02349,QCONNECT LEXMARK C540H1MG TNR HY MAGENTA,C540H1MG,5021839023492,compatibles
OB02350,QCONNECT LEXMARK C540H1YG TNR HY YLLW,C540H1YG,5021839023508,compatibles
OB00052,QCONNECT HP NO78 C6578A INKJET CRT C/M/Y,C6578A,5021839000523,compatibles
OB00120,QCONNECT HP NO15 C6615D INKJET CART BLK,C6615D,5021839001209,compatibles
OB00121,QCONNECT HP NO17 C6625A INKJET CRT C/M/Y,C6625A,5021839001216,compatibles
OB00321,QCONNECT HP NO56 C6656A INKJET CART BLK,C6656A,5021839003210,compatibles
OB00322,QCONNECT HP NO57 C6657A INKJET CRT C/M/Y,C6657A,5021839003227,compatibles
OB00146,QCONNECT HP LJET 1200/1220 TNR BLK 7115A,C7115A,5021839001469,compatibles
OB00147,QCONNECT HP LJET TNR CART HY BLK C77115X,C7115X,5021839001476,compatibles
OB00152,QCONNECT HP LJET TNR CART HY BLK C88061X,C8061X,5021839001520,compatibles
OB2389033,QCONNECT HP LJET 9000 TNR CRT BLK C8543X,C8543X,683014021065,compatibles
OBC8719EE,QCONNECT HP NO363 C8719EE IJET CRT BK HY,C8719EE,5021839008956,compatibles
OBC8721EE,QCONNECT HP NO363 C8721EE IJET CRT BK HY,C8721EE,5021839016692,compatibles
OB8727A,QCONNECT HP NO27 C8727AE INKJET CART BLK,C8727AE,5021839275006,compatibles
OB8728A,QCONNECT HP NO28 C8728A INKJET CRT C/M/Y,C8728A,5021839675004,compatibles
OB00874,QCONNECT HP NO388 C8765E INKJET CART BLK,C8765E,5021839008741,compatibles
OB00875,QCONNECT HP NO343 C8766E INKJE CRT C/M/Y,C8766E,5021839008758,compatibles
OB00474,QCONNECT HP NO339 C8767EE IJET CRT BK HY,C8767EE,5021839004743,compatibles
OBC8771EE,QCONNECT HP NO363 C8771EE INKJET CRT CYA,C8771EE,5021839008963,compatibles
OBC8772EE,QCONNECT HP NO363 C8772EE INKJET CRT MAG,C8772EE,5021839008970,compatibles
OBC8773EE,QCONNECT HP NO363 C8773EE INKJET CRT YLW,C8773EE,5021839008987,compatibles
OBC8774EE,QCONNECT HP NO363 C8774EE INK CRT LIT CY,C8774EE,5021839008994,compatibles
OBC8775EE,QCONNECT HP NO363 C8775EE INK CRT LIT MA,C8775EE,5021839009007,compatibles
OB00876,QCONNECT HP NO21 C9351AE INKJET CART BLK,C9351AE,5021839008765,compatibles
OB00878,QCONNECT HP NO22 C9352AE INKJE CRT C/M/Y,C9352AE,5021839008789,compatibles
OBC9361EE,QCONNECT HP NO342 C9361EE IJET CRT C/M/Y,C9361EE,5021839008918,compatibles
OBC9362EE,QCONNECT HP NO336 C9362EE INKJET CRT BLK,C9362EE,5021839008949,compatibles
OBC9364EE,QCONNECT HP NO337 C9364EE INKJET CRT BLK,C9364EE,5021839008901,compatibles
OB67810,QCONNECT HP NO344 C9363EE  CART C/M/Y HY,C936EE,5021839005177,compatibles
OBC9385AE,QCONNECT HP NO88 C9385AE INKJET CART BLK,C9385AE,5021839016524,compatibles
OBC9386AE,QCONNECT HP NO88 C9386AE INKJET CART CYA,C9386AE,5021839016531,compatibles
OBC9387AE,QCONNECT HP NO88 C9387AE INKJET CART MAG,C9387AE,5021839016548,compatibles
OBC9388AE,QCONNECT HP NO88 C9388AE INKJET CART YLW,C9388AE,5021839016555,compatibles
OBC9391A,QCONNECT HP NO88 C9391A INKJET CRT CY HY,C9391A,5021839008437,compatibles
OBC9392A,QCONNECT HP NO88 C9392A INKJE CRT MAG HY,C9392A,5021839008451,compatibles
OBC9393A,QCONNECT HP NO88 C9393A INKJE CRT YLW HY,C9393A,5021839008468,compatibles
OBC9396A,QCONNECT HP NO88 C9396A INKJE CRT BLK HY,C9396A,5021839008444,compatibles
OBC9503AE,QCONNECT HP NO57 C9503AE CRT C/M/Y 2PCK,C9503AE,5021839016494,compatibles
OBC9504EE,QCONNECT HP NO339 C9504EE IJET CRT BK 2P,C9504EE,5021839016425,compatibles
OBC9505EE,QCONNECT HP NO344 C9505EE CRT C/M/Y PK2,C9505EE,5021839016449,compatibles
OB00410,QCONNECT HP LJET 4600 TNR BLK C972020A,C9720A,5031935476023,compatibles
OB9721A,QCONNECT HP LJET 4600 TNR CYAN C9721A,C9721A,5031935476030,compatibles
OB04712,QCONNECT HP LASERJET 4600 TNR YLW C722A,C9722A,5031935476047,compatibles
OB9723A,QCONNECT HP LJET 4600 TNR MAG C97239723A,C9723A,5031935476030,compatibles
OB83361,QCONNECT HP CLR LJET 5500 TNR CART 9730A,C9730A,5021839006501,compatibles
OB9731A,QCONNECT HP CLR LJET 5500 CRT CYN C9731A,C9731A,5021839006518,compatibles
OB9732A,QCONNECT HP LJET 5500 TNR CRT YLW C2A,C9732A,5031935476061,compatibles
OB9733A,QCONNECT HP CLR LJET 5500 TNR CART MAG,C9733A,5021839006525,compatibles
OBCB316EE,QCONNECT HP NO364 CB316EE INKJET CRT BLK,CB316EE,5021839016593,compatibles
OBCB317EE,QCONNECT HP NO364 CB317EE CRT PHOTO BLK,CB317EE,5021839016678,compatibles
OBCB318EE,QCONNECT HP NO364 CB318EE INKJET CRT CYA,CB318EE,5021839016609,compatibles
OBCB319EE,QCONNECT HP NO364 CB319EE INKJET CRT MAG,CB319EE,5021839016616,compatibles
OBCB320EE,QCONNECT HP NO364 CB320EE INKJET CRT YLW,CB320EE,5021839016623,compatibles
OBCB321EE,QCONNECT HP NO364 CB321EE INKJET CRT BLK,CB321EE,5021839016630,compatibles
OBCB322EE,QCONNECT HP NO364 CB322EE CRT PHOT BK HY,CB322EE,5021839016685,compatibles
OBCB323EE,QCONNECT HP NO364 CB323EE IJET CRT CY HY,CB323EE,5021839016647,compatibles
OBCB324EE,QCONNECT HP NO364 CB324EE IJET CRT MA HY,CB324EE,5021839016654,compatibles
OBCB325EE,QCONNECT HP NO364 CB325EE IJET CRT YL HY,CB325EE,5021839016661,compatibles
OBCB331EE,QCONNECT HP NO338 CB331EE IJET CRT BK 2P,CB331EE,5021839016470,compatibles
OBCB332EE,QCONNECT HP NO343 CB332EE CRT C/M/Y PK2,CB332EE,5021839016456,compatibles
OBCB333EE,QCONNECT HP NO363 CB333EE CRT C/M/Y PK3,CB333EE,5021839016432,compatibles
OBCB335EE,QCONNECT HP NO350 CB335EE INKJET CRT BLK,CB335EE,5021839008925,compatibles
OBCB336EE,QCONNECT HP NO350 CB336EE IJET CRT BK XL,CB336EE,5021839016579,compatibles
OBCB337EE,QCONNECT HP NO351 CB337EE IJET CRT C/M/Y,CB337EE,5021839008932,compatibles
OBCB338EE,QCONNECT HP NO351 CB338EE CRT C/Y/M XL,CB338EE,5021839016586,compatibles
OBCB380A,QCONNECT CLR LJET CP6015 TNR CART BLK,CB380A,5021839023256,compatibles
OBCB381A,QCONNECT CLR LJET CP6015 TNR CART CYAN,CB381A,5021839023263,compatibles
OBCB382A,QCONNECT CLR LJET CP6015 TNR CART YELL,CB382A,5021839023270,compatibles
OBCB383A,QCONNECT CLR LJET CP6015 TNR CART MAG,CB383A,5021839023287,compatibles
OBCB390A,QCONN CLR LJET CM6030/CM6040 TR CAR BLK,CB390A,5021839023164,compatibles
OB00803,QCONNECT HP COL LJET CP4005 BLK CB4ACK,CB400A,5031935480952,compatibles
OB00804,QCONNECT HP COL LJET CP4005 CYN CB4AN,CB401A,8032267480969,compatibles
OB00806,QCONNECT HP COL LET CP4005 YLW CB40OW,CB402A,5031935480976,compatibles
OB00805,QCONNECT HP COL LJET CP4005 MAG CB4A,CB403A,5031935480983,compatibles
OBCB435A,QCONNECT HP LJET TNR CART CB435A BLA BLK,CB435A,5021839009458,compatibles
OBCB436A,QCONNECT HP LJET TNR CART CB436A BLA BLK,CB436A,5021839009465,compatibles
OBCB540A,QCONNECT HP CP1215 TNR BLK CB540A,CB540A,5021839009489,compatibles
OBCB541A,QCONNECT HP CP1215 TNR CYN CB541A,CB541A,5031935480440,compatibles
OBCB542A,QCONNECT HP CP1215 TNR YLW CB5402A,CB542A,5031935480495,compatibles
OBCB543A,QCONNECT HP CP1215 TNR MAG CB543A,CB543A,5031935480433,compatibles
OBCC364A,QCONNECT HP TNR CART BLK CC364A    364A,CC364A,5031935480587,compatibles
OBCC364X,QCONNECT HP TNR CART HC BLK CC36 CC,CC364X,5031935480594,compatibles
OBCC530A,QCONNECT HP TNR CART BLK CC530A    530A,CC530A,5031935480617,compatibles
OBCC531A,QCONNECT HP TNR CART CYAN CC531A   31A,CC531A,5021839009984,compatibles
OBCC532A,QCONNECT HP TNR CART YELLOW CC532A C532A,CC532A,5031935480624,compatibles
OBCC533A,QCONNECT HP TNR CART MAG CC533A    3A,CC533A,5021839009991,compatibles
OBC640EE,QCONNECT HP NO300 CC640EE INKJET CRT BLK,CC640EE,5021839010621,compatibles
OBC641EE,QCONNECT HP NO300 CC641EE IJET CRT BK HY,CC641EE,5021839010645,compatibles
OBC643EE,QCONNECT HP NO300 CC643EE INKJET CRT COL,CC643EE,5021839010638,compatibles
OBC644EE,QCONNECT HP NO300 CC644EE INK CRT COL HY,CC644EE,5021839010652,compatibles
OBCC653A,QCONNECT HP NO901 CC653A HP901 INK CT BK,CC653A,5031935483748,compatibles
OBCC654A,QCONNECT HP NO901 CC654A HP901XL CRT BK,CC654A,5031935483762,compatibles
OBCC656A,QCONNECT HP NO901 CC656A INKJET CRT COL,CC656A,5031935483755,compatibles
OBCD972AE,QCONNECT HP NO920 CD972AE INKJET CRT CYA,CD972AE,5021839021702,compatibles
OBCD973AE,QCONNECT HP NO920 CD973AE INKJET CRT MAG,CD973AE,5021839021719,compatibles
OBCD974AE,QCONNECT HP NO920 CD974AE INKJET CRT YLW,CD974AE,5021839021726,compatibles
OBCD975AE,QCONNECT HP NO920 CD975AE IJET CRT BK HY,CD975AE,5021839015008,compatibles
OBCE250A,QCONNECT HP TNR CART BLK CE250A    250A,CE250A,5021839010010,compatibles
OBCE250X,QCONNECT HP TNR CART BLK CE250X,CE250X,5021839013905,compatibles
OBCE251A,QCONNECT HP TNR CART CYAN CE251A   51A,CE251A,5021839010027,compatibles
OBCE252A,QCONNECT HP TNR CART YELLOW CE252A E252A,CE252A,5021839010041,compatibles
OBCE253A,QCONNECT HP TNR CART MAG CE253A    3A,CE253A,5021839010034,compatibles
OBCE255A,QCONNECT HP TNR CART BLK CE255A    K,CE255A,5021839010669,compatibles
OBCE255X,QCONNECT HP TNR CART BLK CE255X    255X,CE255X,5021839012656,compatibles
OBCE260A,QCONNECT HP CP4520/4525 TNR CART BL BLK,CE260A,5021839014650,compatibles
OBCE261A,QCONNECT HP CP4520/4525 TNR CART CYYAN,CE261A,5021839013875,compatibles
OBCE262A,QCONNECT HP CP4520/4525 TNR CART YELLOW,CE262A,5021839013899,compatibles
OBCE263A,QCONNECT HP CP4520/4525 TNR CART MAGENTA,CE263A,5021839013882,compatibles
OBCE270A,QCONNECT CLR LJET CP5525 TNR CART BLK,CE270A,5021839023126,compatibles
OBCE271A,QCONNECT CLR LJET CP5525 TNR CART CYAN,CE271A,5021839023133,compatibles
OBCE272A,QCONNECT CLR LJET CP5525 TNR CART YELL,CE272A,5021839023157,compatibles
OBCE273A,QCONNECT CLR LJET CP5525 TNR CART MAG,CE273A,5021839023140,compatibles
OBCE278A,QCONNECT HP TNR CART BLK CE278A    278A,CE278A,5021839012663,compatibles
OBCE285A,QCONNECT HP TNR CART BLK CE285A    285A,CE285A,5021839012670,compatibles
OBCE310A,QCONNECT CE310A CLR LJET TNR CART BLK,CE310A,5021839023041,compatibles
