category,product,description,group,brand,price,price_uom,price_per
C,444500,First-Aider Response Kit,WP03  ,Own-Brand:Arco,56.69,EA ,1
C,56L2030,Flooring Module 2-Drum Bunded ,WP03  ,Own-Brand:Arco,265,EA ,1
C,56L2031,Flooring Module 4-Drum Bunded ,WP03  ,Own-Brand:Arco,360.4,EA ,1
C,5650200,Granules Absorbant 30L,WP03  ,Own-Brand:Arco,11.46,EA ,1
C,5656303,Maintenance-Roll 50cm x 40m,WP03  ,Own-Brand:Arco,84.8,EA ,1
C,4F0200,Mini Eyewash Pods Dispenser,WP03  ,Own-Brand:Arco,19.78,EA ,1
C,5656006,Miniboom Chemical 7.5cm x 1.2 m Pack-of-25,WP03  ,Own-Brand:Arco,119.78,EA ,1
C,5656306,Miniboom Maintenance 7.5cm x 1.2 m Pack-of-25,WP03  ,Own-Brand:Arco,84.8,PAK,1
C,5656206,Miniboom Oil 7.5cm x 1.2 m Pack-of-25,WP03  ,Own-Brand:Arco,121.9,EA ,1
C,5656207,Oil-Boom 12cm x 3 m,WP03  ,Own-Brand:Arco,32.86,EA ,1
C,5656208,Oil-Boom 20cm x 3 m,WP03  ,Own-Brand:Arco,54.06,EA ,1
C,5656203,Oil-Roll 50cm x 40 m,WP03  ,Own-Brand:Arco,90.1,EA ,1
C,5656226,Oil-Spill-Kit 250L,WP03  ,Own-Brand:Arco,593.6,EA ,1
C,5650400,Organic-Compound 30L,WP03  ,Own-Brand:Arco,10.6,BAG,1
C,5656002,Pad Chemical 50cm x 40cm Pack-of-100,WP03  ,Own-Brand:Arco,127.2,EA ,1
C,5656302,Pad Maintenance 50x40cm Pack-of-100,WP03  ,Own-Brand:Arco,82.68,PAK,1
C,5656202,Pad Oil 50cm x 40cm Pack-of-100,WP03  ,Own-Brand:Arco,86.92,EA ,1
C,447400,Plaster Detectable Blue Assorted Food-Industry Pack-of-150,WP03  ,Own-Brand:Arco,21.2,BOX,1
C,449500,Plaster Fabric Assorted Pack-of-150,WP03  ,Own-Brand:Arco,18.31,PAK,1
C,450300,Plaster Washproof Assorted Pack-of-150,WP03  ,Own-Brand:Arco,18.31,PAK,1
C,4F9000,Pouch First-Aid Kit Car & Home Soft ,WP03  ,Own-Brand:Arco,20.99,EA ,1
C,56L2061,Response-Kit Maintenace 30L,WP03  ,Own-Brand:Arco,37.1,EA ,1
C,56L2060,Response-Kit Maintenance 15L,WP03  ,Own-Brand:Arco,21.19,EA ,1
C,5505009,Road-Salt 25kg 42-Bags ,WP03  ,Own-Brand:Arco,250,PAL,1
C,5656001,Sheet Chemical 50cm x 40cm Pack-of-200,WP03  ,Own-Brand:Arco,130.8,EA ,1
C,5656301,Sheet Maintenance 50cm x 40cm Pack-of-200,WP03  ,Own-Brand:Arco,77.38,PAK,1
C,5656201,Sheet Oil 50cm x 40cm Pack-of-200,WP03  ,Own-Brand:Arco,89.04,EA ,1
C,5650300,Sorbent-Granules Contractor 20L Bag,WP03  ,Own-Brand:Arco,6.33,EA ,1
C,56L2029,Spill Pallet 4-Drum,WP03  ,Own-Brand:Arco,312.7,EA ,1
C,56L2057,Spill Tray 40L with Platform,WP03  ,Own-Brand:Arco,111.3,EA ,1
C,5656123,Spill-Kit Chemical 90L ,WP03  ,Own-Brand:Arco,296.8,EA ,1
C,5656121,Spill-Kit Chemical Tanker 15L,WP03  ,Own-Brand:Arco,37.1,EA ,1
C,5656122,Spill-Kit Chemical Tanker 30L,WP03  ,Own-Brand:Arco,58.3,EA ,1
C,56L2063,Spill-Kit Maintenance 120L,WP03  ,Own-Brand:Arco,233.2,EA ,1
C,56L2112,Spill-Kit Maintenance 90L,WP03  ,Own-Brand:Arco,187.2,EA ,1
C,56L2111,Spill-Kit Oil 120L,WP03  ,Own-Brand:Arco,233.2,EA ,1
C,5656223,Spill-Kit Oil 90L ,WP03  ,Own-Brand:Arco,187.62,EA ,1
C,5656221,Spill-Kit Oil Tanker 15L ,WP03  ,Own-Brand:Arco,21.19,EA ,1
C,5656222,Spill-Kit Oil Tanker 30L,WP03  ,Own-Brand:Arco,37.1,EA ,1
C,56L2028,Spill-Pallet 2-Drum ,WP03  ,Own-Brand:Arco,265,EA ,1
C,56L2053,Spill-Tray 20L with Platform,WP03  ,Own-Brand:Arco,77.38,EA ,1
C,4522320,Stored Pressure Foam Fire Extinguisher 2L,WP03  ,Own-Brand:Arco,49.5,EA ,1
C,442100,Travel-Pouch First-Aid BS 8599-1 ,WP03  ,Own-Brand:Arco,24.99,EA ,1
C,442700,Wipe Alcohol-Free Individually-Wrapped Pack-of-100,WP03  ,Own-Brand:Arco,17.14,BOX,1
C,56C7208,Grip-Hazard Roll 50m x 18.3 Yellow,WP05  ,Own-Brand:Arco,52.75,EA ,1
C,56C5101,Matting Anti-Fatigue Step Heavy-Duty 0.9m x 1.5m All Sides ,WP05  ,Own-Brand:Arco,100.93,EA ,1
C,56C4006,Matting Anti-Fatigue Step-1 0.9m x 0.6m Charcoal,WP05  ,Own-Brand:Arco,30.64,EA ,1
C,56C4015,Matting Anti-Fatigue Step-1 0.9m x 1.5m Charcoal,WP05  ,Own-Brand:Arco,62.52,EA ,1
C,56C4115,Matting Anti-Fatigue Step-1 0.9m x 1.5m Charcoal/Yellow Border,WP05  ,Own-Brand:Arco,69.89,EA ,1
C,5621104,Paint Floor Anti-slip Yellow 5L,WP05  ,Own-Brand:Arco,32.69,EA ,1
C,5621031,Paint Floor Yellow 5L,WP05  ,Own-Brand:Arco,28.33,EA ,1
C,5752000,Chain-Post Plastic with Heavyweight Rubber Base Red/White 900m,WP07  ,Own-Brand:Arco,21.09,EA ,1
C,5762148,Convex-Mirror Internal 90 Degree 45cm Diameter,WP07  ,Own-Brand:Arco,105.92,EA ,1
C,5762160,Convex-Mirror Internal 90 Degree 60cm Diameter,WP07  ,Own-Brand:Arco,136.58,EA ,1
C,5762048,Convex-Mirror with 90 Degree 48cm Diameter,WP07  ,Own-Brand:Arco,154.37,EA ,1
C,5762063,Convex-Mirror with 90 Degree 63cm Diameter,WP07  ,Own-Brand:Arco,220.08,EA ,1
C,31B1402,Bolt-Cutter 750mm,FE01  ,Own-Brand:Buffalo,42.68,EA ,1
C,31B1704,Paint-Brush Disposable 2 inch,FE01  ,Own-Brand:Buffalo,9.37,PAK,1
C,31B0202,Screwdriver Set VDE 7 Piece with Soft Handles,FE01  ,Own-Brand:Buffalo,12.71,EA ,1
C,31B0201,Screwdriver Set with Soft Handles 42 Piece,FE01  ,Own-Brand:Buffalo,15.69,EA ,1
C,31B0408,Socket Set 21 piece 1/2 inch Square Drive,FE01  ,Own-Brand:Buffalo,50.47,EA ,1
C,31B0409,Spanner Set 14 piece Metric Combination ,FE01  ,Own-Brand:Buffalo,46,EA ,1
C,31B1204,Tape-Measure ABS Case 10 M,FE01  ,Own-Brand:Buffalo,4.91,EA ,1
C,31B1203,Tape-Measure ABS Case 5 M,FE01  ,Own-Brand:Buffalo,2.31,EA ,1
C,31B1201,Tape-Measure Contractor 5 M,FE01  ,Own-Brand:Buffalo,2.51,EA ,1
C,31B1202,Tape-Measure Contractor 8 M,FE01  ,Own-Brand:Buffalo,4.44,EA ,1
C,31B0801,Trimming Knife Retractable Blade ,FE01  ,Own-Brand:Buffalo,2.4,EA ,1
C,31B0802,Trimming Knife Safety Retractable Blade ,FE01  ,Own-Brand:Buffalo,2.4,EA ,1
C,3201006,Tarpaulin Ecotarp 8M x 6 M,FE04  ,Own-Brand:Buffalo,21.87,EA ,1
C,31B1001,Tool-Box PVC 550mm,FE11  ,Own-Brand:Buffalo,23.69,EA ,1
C,14T4909,Glove Cut-Resistant 3/4 Coated Foam Nitrile,GL03  ,Own-Brand:Cut Gripz,9.6,PRS,1
C,14T5409,Glove Cut-Resistant Latex Coated ,GL03  ,Own-Brand:Cut Gripz,11.95,PRS,1
C,14T4809,Glove Cut-Resistant Palm-Coated Foam Nitrile ,GL03  ,Own-Brand:Cut Gripz,9.29,PRS,1
C,14T5009,Glove Fully-Coated Foam Nitrile ,GL03  ,Own-Brand:Cut Gripz,10,PRS,1
C,14T5509,Glove Handling Cut-Resistance PU Coated ,GL03  ,Own-Brand:Cut Gripz,10.5,PRS,1
C,14T4709,Glove Liner Mediumweight Dotted,GL03  ,Own-Brand:Cut Gripz,7.27,PRS,1
C,14T4609,Glove Liner Mediumweight Seamless ,GL03  ,Own-Brand:Cut Gripz,11.31,PRS,1
C,14T4414,Sleeve Tubular Cut-Resistant with Thumb Slot 14in,GL03  ,Own-Brand:Cut Gripz,4.55,EA ,1
C,14T4418,Sleeve Tubular Cut-Resistant with Thumb Slot 18in,GL03  ,Own-Brand:Cut Gripz,6.57,EA ,1
C,14T4421,Sleeve Tubular Cut-Resistant with Thumb Slot 21in,GL03  ,Own-Brand:Cut Gripz,7.07,EA ,1
C,2E1100,Ear-Muff Multi-Position Headband SNR27,PP03  ,Own-Brand:egard,7.3,PRS,1
C,2E1200,Ear-Muff Over Head SNR24,PP03  ,Own-Brand:egard,8.7,PRS,1
C,10E1207,Fleece Glacier Navy,CL04  ,Own-Brand:Element II,31.2,EA ,1
C,2636734,Cargo Pants Navy,CL01  ,Own-Brand:Essentials,14.99,PRS,1
C,26A1405,Polo Shirt Navy,CL01  ,Own-Brand:Essentials,6.96,EA ,1
C,26A1505,Sweatshirt Black,CL01  ,Own-Brand:Essentials,8.99,EA ,1
C,2686712,Trousers Women's Cargo Navy,CL01  ,Own-Brand:Essentials,14.99,PRS,1
C,2698205,T-Shirt Men's Black,CL01  ,Own-Brand:Essentials,3.99,EA ,1
C,2697804,T-Shirt Women's Black,CL01  ,Own-Brand:Essentials,3.99,EA ,1
C,8H4504,Bodywarmer Food Industry Navy,CL02  ,Own-Brand:Essentials,9.79,EA ,1
C,8J4505,Coverall Polycotton Navy,CL02  ,Own-Brand:Essentials,15.99,PRS,1
C,8D3605,Coverall Zip 7oz Navy,CL02  ,Own-Brand:Essentials,20.35,EA ,1
C,8D1334,Trousers 7oz Navy,CL02  ,Own-Brand:Essentials,14,PRS,1
C,8T5134,Trousers with Knee Pad 7oz Navy,CL02  ,Own-Brand:Essentials,14.99,PRS,1
C,933105,Coverall Foul Weather PU Saturn Yellow,CL04  ,Own-Brand:Essentials,46.58,EA ,1
C,968105,Coverall Yellow L,CL04  ,Own-Brand:Essentials,14.48,EA ,1
C,1042105,Fleece Navy,CL04  ,Own-Brand:Essentials,14.14,EA ,1
C,1030905,Jacket 3-in-1 Navy Blue/Royal,CL04  ,Own-Brand:Essentials,35.46,EA ,1
C,933505,Jacket Foul Weather PU Navy L,CL04  ,Own-Brand:Essentials,33.05,EA ,1
C,961105,Jacket Litepak Navy,CL04  ,Own-Brand:Essentials,13.99,EA ,1
C,1029104,Jacket Shetland Navy,CL04  ,Own-Brand:Essentials,24.99,EA ,1
C,1029905,Overtrousers Shetland Navy,CL04  ,Own-Brand:Essentials,11.88,PRS,1
C,963205,Suit PVC Lightweight Two Piece Yellow,CL04  ,Own-Brand:Essentials,15.99,EA ,1
C,965105,Suit PVC Yellow ,CL04  ,Own-Brand:Essentials,8.99,EA ,1
C,961205,Trousers Litepak Navy,CL04  ,Own-Brand:Essentials,7.99,PRS,1
C,933605,Trousers Premium PU Navy,CL04  ,Own-Brand:Essentials,20.86,PRS,1
C,1890905,Bomber Jacket Hi-Vis Orange EN471 Class-3,CL05  ,Own-Brand:Essentials,24.99,EA ,1
C,1870705,Coat Hi-Vis Yellow EN471 Class-3,CL05  ,Own-Brand:Essentials,21.5,EA ,1
C,18E0305,Fleece Hi-Vis Yellow EN471 Class-3,CL05  ,Own-Brand:Essentials,19.95,EA ,1
C,1880105,Jacket EN471 Class 3 Hi-Vis PU Transfer-coated,CL05  ,Own-Brand:Essentials,52.99,EA ,1
C,1880205,Overtrousers Hi-Vis Yellow EN471 Class-1,CL05  ,Own-Brand:Essentials,29.93,PRS,1
C,18E0005,Polo Shirt Hi-Vis Yellow EN471 Class-2,CL05  ,Own-Brand:Essentials,9.95,EA ,1
C,18E0405,Sweatshirt Hi-Vis Yellow EN471 Class-3,CL05  ,Own-Brand:Essentials,14.95,EA ,1
C,1051405,Thermal Long Pants White,CL05  ,Own-Brand:Essentials,9.99,PRS,1
C,1882934,Trousers Hi-Vis Cargo Yellow EN471 Class-1 Teflon-Finish,CL05  ,Own-Brand:Essentials,29.15,PRS,1
C,18E0105,T-Shirt Hi-Vis Yellow EN471 Class-2,CL05  ,Own-Brand:Essentials,6.95,EA ,1
C,1051205,Vest Thermal Long Sleeved White,CL05  ,Own-Brand:Essentials,9.99,EA ,1
C,1051005,Vest Thermal Short Sleeved White,CL05  ,Own-Brand:Essentials,9.64,EA ,1
C,1880605,Waistcoat 1 Band & Brace Hi-Vis Class 2 Yellow EN471 Class-2,CL05  ,Own-Brand:Essentials,3.5,EA ,1
C,1880405,Waistcoat Hi-Vis 2 Band & Brace C2 Orange EN471 Class-2,CL05  ,Own-Brand:Essentials,3.73,EA ,1
C,1912200,Apron Disposable 1000 Blue,CL06  ,Own-Brand:Essentials,30,CS ,1
C,1911000,Bouffant Caps Disposable 1000 White,CL06  ,Own-Brand:Essentials,35,CS ,1
C,1912606,Coat Visitors 25 Disposable Stud Fastener White,CL06  ,Own-Brand:Essentials,13.1,CS ,1
C,1711506,Coverall Polypropylene Lightweight Blue,CL06  ,Own-Brand:Essentials,2.49,EA ,1
C,1941300,Mob Caps Blue 1000 One Size,CL06  ,Own-Brand:Essentials,34.99,CS ,1
C,1912900,Overshoes Disposable 1000 Blue,CL06  ,Own-Brand:Essentials,29.99,CS ,1
C,1911600,Oversleeves Disposable 1000 Blue,CL06  ,Own-Brand:Essentials,30,CS ,1
C,4E6111,Headlamp 3 LED 1 watt,FE02  ,Own-Brand:Essentials,14.47,EA ,1
C,4E6104,Lantern Krypton 6V ,FE02  ,Own-Brand:Essentials,7.37,EA ,1
C,4E6116,Torch Rubber 2D 3 LED,FE02  ,Own-Brand:Essentials,4.3,EA ,1
C,478300,Back-Pack 5 Pocket Black,FE11  ,Own-Brand:Essentials,20.63,EA ,1
C,478200,Cargo-Bag/Rucksack Black,FE11  ,Own-Brand:Essentials,24.25,EA ,1
C,478100,Grip-Bag Black,FE11  ,Own-Brand:Essentials,16.99,EA ,1
C,478400,Holdall on Wheels Black,FE11  ,Own-Brand:Essentials,42.89,EA ,1
C,593110,Wellington Safety with Midsole Black ,FW01  ,Own-Brand:Essentials,12.6,PRS,1
C,6M7409,Boot Chukka Non-Metallic ,FW02  ,Own-Brand:Essentials,21.99,PRS,1
C,6M7509,Boot Chukka Non-Metallic c/w Midsole,FW02  ,Own-Brand:Essentials,23.2,PRS,1
C,6D2109,Boot Safety Chukka Black ,FW02  ,Own-Brand:Essentials,18.95,PRS,1
C,664209,Boot Safety Chukka White Food Industry,FW02  ,Own-Brand:Essentials,44.99,PRS,1
C,6D2809,Boot Safety Chukka with Midsole Black S1P,FW02  ,Own-Brand:Essentials,19.76,PRS,1
C,639410,Boot Safety Rigger c/w Midsole Tan S1P Overcap,FW02  ,Own-Brand:Essentials,38.99,PRS,1
C,6G9109,Boot Safety Rigger Tan ,FW02  ,Own-Brand:Essentials,24.56,PRS,1
C,639309,Boot Safety Rigger Tan Lined With Midsole,FW02  ,Own-Brand:Essentials,34.99,PRS,1
C,663409,Shoe Safety Antistatic Black,FW02  ,Own-Brand:Essentials,19.99,PRS,1
C,6M7610,Shoe Safety Non-Metallic ,FW02  ,Own-Brand:Essentials,26.95,PRS,1
C,665106,Shoe Safety S2 Black ,FW02  ,Own-Brand:Essentials,42.49,PRS,1
C,6L3009,Shoe Safety Temp Slip-On Black,FW02  ,Own-Brand:Essentials,29.99,PRS,1
C,6F9109,Shoe Safety Temp Slip-On White ,FW02  ,Own-Brand:Essentials,29.99,PRS,1
C,663309,Shoe Safety with Steel Midsole Black ,FW02  ,Own-Brand:Essentials,22.99,PRS,1
C,6H8009,Trainer Safety Black/Grey,FW02  ,Own-Brand:Essentials,31.3,PRS,1
C,6M8009,Trainer Safety c/w Midsole,FW02  ,Own-Brand:Essentials,32.3,PRS,1
C,1424305,Glove Disposable 300mm Extra-Thick (2mm) 50 pairs,GL01  ,Own-Brand:Essentials,14.99,BOX,1
C,1451105,Glove Disposable Powder-Free Latex Clear 100 pairs,GL01  ,Own-Brand:Essentials,6.5,BOX,1
C,1436505,Glove Disposable Powder-Free Vinyl Blue Box-of-100 pairs,GL01  ,Own-Brand:Essentials,5,BOX,1
C,1436405,Glove Disposable Powder-Free Vinyl Clear 100 pairs,GL01  ,Own-Brand:Essentials,4.4,BOX,1
C,1414105,Glove Disposable Vinyl Clear 100 pairs,GL01  ,Own-Brand:Essentials,4.25,BOX,1
C,1414405,Glove Disposable Vinyl Red 100 pairs,GL01  ,Own-Brand:Essentials,4.7,BOX,1
C,13P6010,Glove Fully-Coated Contractor PVC Red,GL01  ,Own-Brand:Essentials,1.05,PRS,1
C,15A1110,Glove Heavyweight Knitwrist Cuff Palm-Coated Nitrile ,GL01  ,Own-Brand:Essentials,2.23,PRS,1
C,15A1010,Glove Heavyweight Knitwrist Fully Coated Nitrile ,GL01  ,Own-Brand:Essentials,2.59,PRS,1
C,15A1210,Glove Heavyweight Safety Cuff Fully-Coated Nitrile ,GL01  ,Own-Brand:Essentials,2.76,PRS,1
C,15A1310,Glove Heavyweight Safety Cuff Palm-Coated Nitrile,GL01  ,Own-Brand:Essentials,2.62,PRS,1
C,15A1709,Glove Lightweight Palm-Coated Nitrile ,GL01  ,Own-Brand:Essentials,2.23,PRS,1
C,15A1410,Glove Mediumweight Safety Cuff Fully-Coated Nitrile ,GL01  ,Own-Brand:Essentials,2.1,PRS,1
C,15A1510,Glove Mediumweight Safety Cuff Palm-Coated Nitrile ,GL01  ,Own-Brand:Essentials,1.99,PRS,1
C,15A2109,Glove Handling Jersey Liner Knitted Wrist Nitrile,GL02  ,Own-Brand:Essentials,3.44,PRS,1
C,1220100,Glove Rigger 2in Cuff Leather,GL02  ,Own-Brand:Essentials,13.44,PAK,1
C,15A2009,Glove Rigger Nitrile,GL02  ,Own-Brand:Essentials,2.71,PRS,1
C,12A8700,Glove Rigger Synthetic Leather Coating,GL02  ,Own-Brand:Essentials,0.85,PRS,1
C,1234405,Glove Fast Grip Dotted ,GL03  ,Own-Brand:Essentials,1.12,PRS,1
C,1235409,Glove Hi Vis Latex Coated Orange,GL03  ,Own-Brand:Essentials,2,PRS,1
C,14A1609,Glove Lightweight Palm Coated PU 12 pairs,GL03  ,Own-Brand:Essentials,23.99,PAK,1
C,1237700,Glove Liner Poly Launderable ,GL03  ,Own-Brand:Essentials,0.35,PRS,1
C,1234505,Glove Palm-Coated Latex ,GL03  ,Own-Brand:Essentials,1.4,PRS,1
C,1F2600,Filter ABEK1 ,PP01  ,Own-Brand:Essentials,9.8,PAK,1
C,1F2700,Filter P3 Particle ,PP01  ,Own-Brand:Essentials,5.2,PAK,1
C,101040,Mask P2 Fold Flat Dust Box-of-20,PP01  ,Own-Brand:Essentials,9.95,BOX,1
C,101050,Mask P3 Fold Flat Dust Box-of-20,PP01  ,Own-Brand:Essentials,29.95,BOX,1
C,1F2100,Respirator Mask Full-Face Class 1 TPE ,PP01  ,Own-Brand:Essentials,66,EA ,1
C,1F4700,Respirator Twin-Filter Half-Mask,PP01  ,Own-Brand:Essentials,10,EA ,1
C,2E1001,Ear-Muff SNR25,PP03  ,Own-Brand:Essentials,4.13,EA ,1
C,2E0200,Ear-Plug Disposable Corded 200 pairs SNR37,PP03  ,Own-Brand:Essentials,35.6,BOX,1
C,2E0700,Ear-Plug Disposable Detectable Corded 200 pairs SNR37,PP03  ,Own-Brand:Essentials,60,BOX,1
C,2E0100,Ear-Plug Disposable Uncorded 200 pairs SNR37,PP03  ,Own-Brand:Essentials,18,BOX,1
C,313300,Eyeshield Visitor,PP04  ,Own-Brand:Essentials,18.47,PAK,1
C,408700,Helmet Safety White Economy,PP05  ,Own-Brand:Essentials,4.33,EA ,1
C,11P3500,Centrefeed-Roll 2-ply 150m Blue 6-rolls,WP01  ,Own-Brand:Essentials,14.95,PAK,1
C,5540006,Hand Towel C-Fold 1-Ply Blue 12-packs,WP01  ,Own-Brand:Essentials,14.95,EA ,1
C,5540004,Bleach Thickened 5L,WP02  ,Own-Brand:Essentials,3.95,EA ,1
C,5540001,Bleach Thin 5L,WP02  ,Own-Brand:Essentials,2.49,EA ,1
C,1129205,Cloth Diamond Blue 30cm x 38cm Pack-of-50,WP02  ,Own-Brand:Essentials,3.3,PAK,1
C,5540005,Detergent Liquid 5L,WP02  ,Own-Brand:Essentials,3.49,EA ,1
C,5540003,Disinfectant Pine QAP30 5L,WP02  ,Own-Brand:Essentials,2.49,EA ,1
C,443000,First-Aid Kit 10 Person ,WP03  ,Own-Brand:Essentials,12.99,EA ,1
C,443200,First-Aid Kit 20 Person ,WP03  ,Own-Brand:Essentials,17.99,EA ,1
C,443400,First-Aid Kit 50 Person ,WP03  ,Own-Brand:Essentials,24.99,EA ,1
C,56L2157,Pad Maintenance Box-of-100,WP03  ,Own-Brand:Essentials,56.99,EA ,1
C,56L2155,Pad Oil-Only Box-of-100,WP03  ,Own-Brand:Essentials,56.99,EA ,1
C,131200,Filter AXP3 Combination ,PP01  ,Own-Brand:FilterMax,13.2,EA ,1
C,133300,Respirator Mask Full-Face Class-1,PP01  ,Own-Brand:FilterMax2,160,EA ,1
C,3E8100,Browguard,PP04  ,Own-Brand:igard,6.39,EA ,1
C,3E5700,Eyeshield Amber Lens,PP04  ,Own-Brand:igard,4.02,EA ,1
C,3E2300,Eyeshield Bag,PP04  ,Own-Brand:igard,1.74,EA ,1
C,3E7000,Eyeshield Brown Frame Clear Lens ,PP04  ,Own-Brand:igard,4.73,PRS,1
C,3E0200,Eyeshield Clear Lens,PP04  ,Own-Brand:igard,5.84,PRS,1
C,3E6001,Eyeshield Clear Lens,PP04  ,Own-Brand:igard,2.57,PRS,1
C,3E0400,Eyeshield Clear Lens ,PP04  ,Own-Brand:igard,4.3,PRS,1
C,3E0500,Eyeshield Frameless,PP04  ,Own-Brand:igard,4.06,PRS,1
C,3E1400,Eyeshield Pack-of-12,PP04  ,Own-Brand:igard,30.87,PAK,1
C,3E5800,Eyeshield Smoke Lens,PP04  ,Own-Brand:igard,4.25,EA ,1
C,3E0600,Eyeshield Sports-style,PP04  ,Own-Brand:igard,4.19,PRS,1
C,3E2200,Neck-Band Sport ,PP04  ,Own-Brand:igard,1.54,EA ,1
C,3G0100,Overspec Clear,PP04  ,Own-Brand:igard,4.95,PRS,1
C,3E5200,Spectacles AntiMist Light Gold Mirror Lens,PP04  ,Own-Brand:igard,6.27,EA ,1
C,3E5300,Spectacles Safety AntiMist Blue Mirror,PP04  ,Own-Brand:igard,6.49,EA ,1
C,3E5100,Spectacles Safety AntiMist Clear Lens,PP04  ,Own-Brand:igard,5.78,EA ,1
C,3T0100,Spectacles Safety Anti-Scratch Clear Lens,PP04  ,Own-Brand:igard,5.38,PRS,1
C,3E4500,Spectacles Safety Black Frame Clear Lens,PP04  ,Own-Brand:igard,5.52,EA ,1
C,3G0500,Spectacles Safety Blue Frame Clear Lens,PP04  ,Own-Brand:igard,4.95,PRS,1
C,3G0200,Spectacles Safety Clear Lens,PP04  ,Own-Brand:igard,2.05,PRS,1
C,3E5000,Spectacles Safety Silver Frame Blue Mirror Lens,PP04  ,Own-Brand:igard,6,EA ,1
C,3E8200,Visor Polycarbonate ,PP04  ,Own-Brand:igard,4.21,EA ,1
C,2604104,Polo Shirt Long-Sleeved Navy,CL01  ,Own-Brand:KII,14.96,EA ,1
C,2603105,Polo Shirt Short-Sleeved Navy Premium,CL01  ,Own-Brand:KII,10.89,EA ,1
C,26W0112,Polo Shirt Women's Navy Blue,CL01  ,Own-Brand:KII,10.8,EA ,1
C,2606205,Sweatshirt Crew-Neck Navy Premium,CL01  ,Own-Brand:KII,14.35,EA ,1
C,2606705,Sweatshirt V-Neck Navy,CL01  ,Own-Brand:KII,14.06,EA ,1
C,2652305,T-Shirt Polycotton Navy Premium,CL01  ,Own-Brand:KII,6.44,EA ,1
C,819105,Belt 30mm Black,CL02  ,Own-Brand:KII,7.16,EA ,1
C,8K3705,Bodywarmer Navy Premium,CL02  ,Own-Brand:KII,35.98,EA ,1
C,8K0105,Jacket 9oz Navy,CL02  ,Own-Brand:KII,37.94,EA ,1
C,8K2534,Trousers 9oz Black,CL02  ,Own-Brand:KII,29.97,PRS,1
C,2636634,Cargo Shorts Navy,CL01  ,Own-brand:Trojan,16.48,PRS,1
C,26T8405,Hoodie Zip Black/Grey,CL01  ,Own-brand:Trojan,29.39,EA ,1
C,2639105,Polo Shirt Breathable Navy,CL01  ,Own-brand:Trojan,13.38,EA ,1
C,26T8205,Polo Shirt Breathable Two-Tone Grey/Black Contrast,CL01  ,Own-brand:Trojan,12.88,EA ,1
C,2639205,T-Shirt Breathable Navy,CL01  ,Own-brand:Trojan,12.48,EA ,1
C,8D9434,Bib & Brace Decorators White,CL02  ,Own-brand:Trojan,19.09,EA ,1
C,8D8934,Coverall Bib And Brace Navy,CL02  ,Own-brand:Trojan,27.84,EA ,1
C,8D2605,Coverall Stud 7oz Navy,CL02  ,Own-brand:Trojan,21.04,EA ,1
C,8D7505,Jacket Zip Navy 7oz,CL02  ,Own-brand:Trojan,18.69,EA ,1
C,8M1000,Knee pad Inserts,CL02  ,Own-brand:Trojan,6.37,PRS,1
C,10TR605,Sweater Tradesman Navy/Black,CL02  ,Own-brand:Trojan,29.99,EA ,1
C,8T2034,Trouser Canvas Holster Pocket Navy,CL02  ,Own-brand:Trojan,36.03,PRS,1
C,8T0134,Trousers 9oz Navy,CL02  ,Own-brand:Trojan,22.82,PRS,1
C,8T4434,Trousers Ballistic Cargo Navy,CL02  ,Own-brand:Trojan,40.81,PRS,1
C,26T9234,Trousers Craftsman Grey,CL02  ,Own-brand:Trojan,39.99,PRS,1
C,8T4234,Trousers Multi-Pocket Tradesman Navy/Black,CL02  ,Own-brand:Trojan,36.99,PRS,1
C,8T1234,Trousers Trade Navy,CL02  ,Own-brand:Trojan,30.08,PRS,1
C,8T1634,Trousers with Reflective Band 7oz Navy,CL02  ,Own-brand:Trojan,22.46,PRS,1
C,8A8105,Bodywarmer Contract Navy,CL04  ,Own-brand:Trojan,21.83,EA ,1
C,1043605,Fleece Boston Lined Navy,CL04  ,Own-brand:Trojan,22.22,EA ,1
C,10TG405,Fleece Mens Glacier Navy,CL04  ,Own-brand:Trojan,24.8,EA ,1
C,10TR105,Fleece Tradesman Bonded Navy/Black,CL04  ,Own-brand:Trojan,33.99,EA ,1
C,10TR305,Gilet Padded Black,CL04  ,Own-brand:Trojan,24.99,EA ,1
C,10TR805,Jacket 3-in-1 Black,CL04  ,Own-brand:Trojan,61.99,EA ,1
C,10TR005,Jacket 3-in-1 Black/Grey Contrast,CL04  ,Own-brand:Trojan,59.99,EA ,1
C,1030205,Jacket Brooklyn Navy,CL04  ,Own-brand:Trojan,28.95,EA ,1
C,10T8805,Jacket Navigator Breathable Black/Grey,CL04  ,Own-brand:Trojan,41.45,EA ,1
C,10TR405,Jacket Padded Black,CL04  ,Own-brand:Trojan,34.99,EA ,1
C,10A0205,Jacket Phoenix Navy,CL04  ,Own-brand:Trojan,35.83,EA ,1
C,10T8905,Jacket Pursuit Black/Grey,CL04  ,Own-brand:Trojan,36.69,EA ,1
C,10T8605,Jacket Soft-Shell Black/Grey,CL04  ,Own-brand:Trojan,35.69,EA ,1
C,10TE505,Pant Baselayer Black,CL04  ,Own-brand:Trojan,11.89,EA ,1
C,10T9805,Rainpant Black,CL04  ,Own-brand:Trojan,25.98,PRS,1
